country,year,week,cases,lat,lon
Austria,2021,50,1.0,48.2082,16.3738
Austria,2022,1,3.0,48.2082,16.3738
Austria,2022,2,3.0,48.2082,16.3738
Austria,2022,3,4.0,48.2082,16.3738
Austria,2022,4,5.0,48.2082,16.3738
Austria,2022,5,4.0,48.2082,16.3738
Austria,2022,6,1.0,48.2082,16.3738
Austria,2022,7,3.0,48.2082,16.3738
Austria,2022,8,4.0,48.2082,16.3738
Austria,2022,9,7.0,48.2082,16.3738
Austria,2022,11,14.0,48.2082,16.3738
Austria,2022,12,31.0,48.2082,16.3738
Austria,2022,13,32.0,48.2082,16.3738
Austria,2022,14,37.0,48.2082,16.3738
Austria,2022,15,28.0,48.2082,16.3738
Austria,2022,46,13.0,48.2082,16.3738
Austria,2022,47,17.0,48.2082,16.3738
Austria,2022,48,77.0,48.2082,16.3738
Austria,2022,49,155.0,48.2082,16.3738
Austria,2022,50,238.0,48.2082,16.3738
Austria,2022,51,196.0,48.2082,16.3738
Austria,2022,52,65.0,48.2082,16.3738
Austria,2023,1,56.0,48.2082,16.3738
Austria,2023,2,41.0,48.2082,16.3738
Austria,2023,3,6.0,48.2082,16.3738
Austria,2023,4,27.0,48.2082,16.3738
Austria,2023,5,25.0,48.2082,16.3738
Austria,2023,6,29.0,48.2082,16.3738
Austria,2023,7,32.0,48.2082,16.3738
Austria,2023,8,35.0,48.2082,16.3738
Austria,2023,9,44.0,48.2082,16.3738
Austria,2023,10,37.0,48.2082,16.3738
Austria,2023,11,44.0,48.2082,16.3738
Austria,2023,12,36.0,48.2082,16.3738
Austria,2023,13,20.0,48.2082,16.3738
Austria,2023,14,8.0,48.2082,16.3738
Austria,2023,40,1.0,48.2082,16.3738
Austria,2023,41,0.0,48.2082,16.3738
Austria,2023,42,1.0,48.2082,16.3738
Austria,2023,43,1.0,48.2082,16.3738
Austria,2023,44,1.0,48.2082,16.3738
Austria,2023,45,3.0,48.2082,16.3738
Austria,2023,46,1.0,48.2082,16.3738
Austria,2023,47,5.0,48.2082,16.3738
Austria,2023,48,7.0,48.2082,16.3738
Austria,2023,49,19.0,48.2082,16.3738
Austria,2023,50,21.0,48.2082,16.3738
Austria,2023,51,31.0,48.2082,16.3738
Austria,2023,52,32.0,48.2082,16.3738
Austria,2024,1,40.0,48.2082,16.3738
Austria,2024,2,58.0,48.2082,16.3738
Austria,2024,3,77.0,48.2082,16.3738
Austria,2024,4,99.0,48.2082,16.3738
Austria,2024,5,112.0,48.2082,16.3738
Austria,2024,6,116.0,48.2082,16.3738
Austria,2024,7,71.0,48.2082,16.3738
Austria,2024,8,54.0,48.2082,16.3738
Austria,2024,9,23.0,48.2082,16.3738
Austria,2024,10,21.0,48.2082,16.3738
Austria,2024,11,29.0,48.2082,16.3738
Austria,2024,12,5.0,48.2082,16.3738
Austria,2024,13,9.0,48.2082,16.3738
Austria,2024,14,7.0,48.2082,16.3738
Austria,2024,15,2.0,48.2082,16.3738
Austria,2024,16,3.0,48.2082,16.3738
Austria,2024,17,3.0,48.2082,16.3738
Austria,2024,18,2.0,48.2082,16.3738
Austria,2024,19,5.0,48.2082,16.3738
Austria,2024,20,1.0,48.2082,16.3738
Austria,2024,21,0.0,48.2082,16.3738
Austria,2024,22,0.0,48.2082,16.3738
Austria,2024,23,1.0,48.2082,16.3738
Austria,2024,24,0.0,48.2082,16.3738
Austria,2024,25,1.0,48.2082,16.3738
Austria,2024,26,0.0,48.2082,16.3738
Austria,2024,27,0.0,48.2082,16.3738
Austria,2024,28,0.0,48.2082,16.3738
Austria,2024,29,0.0,48.2082,16.3738
Austria,2024,30,1.0,48.2082,16.3738
Austria,2024,31,1.0,48.2082,16.3738
Austria,2024,32,0.0,48.2082,16.3738
Austria,2024,33,1.0,48.2082,16.3738
Austria,2024,34,1.0,48.2082,16.3738
Austria,2024,35,1.0,48.2082,16.3738
Austria,2024,36,0.0,48.2082,16.3738
Austria,2024,37,0.0,48.2082,16.3738
Austria,2024,38,0.0,48.2082,16.3738
Austria,2024,39,1.0,48.2082,16.3738
Austria,2024,40,0.0,48.2082,16.3738
Austria,2024,41,3.0,48.2082,16.3738
Austria,2024,42,0.0,48.2082,16.3738
Austria,2024,43,1.0,48.2082,16.3738
Austria,2024,44,0.0,48.2082,16.3738
Austria,2024,45,0.0,48.2082,16.3738
Austria,2024,46,0.0,48.2082,16.3738
Austria,2024,47,1.0,48.2082,16.3738
Austria,2024,48,1.0,48.2082,16.3738
Austria,2024,49,4.0,48.2082,16.3738
Austria,2024,50,7.0,48.2082,16.3738
Austria,2024,51,34.0,48.2082,16.3738
Austria,2024,52,14.0,48.2082,16.3738
Austria,2025,1,37.0,48.2082,16.3738
Austria,2025,2,32.0,48.2082,16.3738
Austria,2025,3,74.0,48.2082,16.3738
Austria,2025,4,80.0,48.2082,16.3738
Austria,2025,5,135.0,48.2082,16.3738
Austria,2025,6,163.0,48.2082,16.3738
Austria,2025,7,153.0,48.2082,16.3738
Austria,2025,8,144.0,48.2082,16.3738
Austria,2025,9,122.0,48.2082,16.3738
Austria,2025,10,103.0,48.2082,16.3738
Austria,2025,11,113.0,48.2082,16.3738
Austria,2025,12,77.0,48.2082,16.3738
Austria,2025,13,46.0,48.2082,16.3738
Austria,2025,14,19.0,48.2082,16.3738
Austria,2025,15,19.0,48.2082,16.3738
Austria,2025,16,8.0,48.2082,16.3738
Austria,2025,17,4.0,48.2082,16.3738
Austria,2025,18,0.0,48.2082,16.3738
Austria,2025,19,0.0,48.2082,16.3738
Austria,2025,20,2.0,48.2082,16.3738
Austria,2025,21,1.0,48.2082,16.3738
Austria,2025,22,0.0,48.2082,16.3738
Austria,2025,23,0.0,48.2082,16.3738
Austria,2025,24,0.0,48.2082,16.3738
Austria,2025,25,0.0,48.2082,16.3738
Austria,2025,26,0.0,48.2082,16.3738
Austria,2025,27,0.0,48.2082,16.3738
Austria,2025,28,1.0,48.2082,16.3738
Austria,2025,29,1.0,48.2082,16.3738
Austria,2025,30,0.0,48.2082,16.3738
Austria,2025,31,0.0,48.2082,16.3738
Austria,2025,32,0.0,48.2082,16.3738
Austria,2025,33,0.0,48.2082,16.3738
Austria,2025,34,1.0,48.2082,16.3738
Austria,2025,35,1.0,48.2082,16.3738
Austria,2025,36,1.0,48.2082,16.3738
Austria,2025,37,2.0,48.2082,16.3738
Austria,2025,38,2.0,48.2082,16.3738
Austria,2025,39,1.0,48.2082,16.3738
Austria,2025,40,1.0,48.2082,16.3738
Austria,2025,41,4.0,48.2082,16.3738
Austria,2025,42,5.0,48.2082,16.3738
Austria,2025,43,3.0,48.2082,16.3738
Austria,2025,44,4.0,48.2082,16.3738
Austria,2025,45,3.0,48.2082,16.3738
Austria,2025,46,4.0,48.2082,16.3738
Austria,2025,47,12.0,48.2082,16.3738
Austria,2025,48,13.0,48.2082,16.3738
Austria,2025,49,18.0,48.2082,16.3738
Austria,2025,50,49.0,48.2082,16.3738
Austria,2025,51,64.0,48.2082,16.3738
Austria,2025,52,115.0,48.2082,16.3738
Austria,2026,2,90.0,48.2082,16.3738
Austria,2026,3,69.0,48.2082,16.3738
Austria,2026,4,44.0,48.2082,16.3738
Austria,2026,5,68.0,48.2082,16.3738
Austria,2026,6,70.0,48.2082,16.3738
Austria,2026,7,44.0,48.2082,16.3738
Austria,2026,8,30.0,48.2082,16.3738
Austria,2026,9,11.0,48.2082,16.3738
Austria,2026,10,11.0,48.2082,16.3738
Belgium,2021,26,0.0,50.8503,4.3517
Belgium,2021,27,0.0,50.8503,4.3517
Belgium,2021,30,0.0,50.8503,4.3517
Belgium,2021,31,0.0,50.8503,4.3517
Belgium,2021,39,0.0,50.8503,4.3517
Belgium,2021,40,0.0,50.8503,4.3517
Belgium,2021,41,0.0,50.8503,4.3517
Belgium,2021,42,0.0,50.8503,4.3517
Belgium,2021,43,0.0,50.8503,4.3517
Belgium,2021,44,0.0,50.8503,4.3517
Belgium,2021,45,0.0,50.8503,4.3517
Belgium,2021,46,0.0,50.8503,4.3517
Belgium,2021,47,1.0,50.8503,4.3517
Belgium,2021,48,0.0,50.8503,4.3517
Belgium,2021,49,0.0,50.8503,4.3517
Belgium,2021,50,1.0,50.8503,4.3517
Belgium,2021,51,0.0,50.8503,4.3517
Belgium,2021,52,0.0,50.8503,4.3517
Belgium,2022,1,0.0,50.8503,4.3517
Belgium,2022,2,0.0,50.8503,4.3517
Belgium,2022,3,0.0,50.8503,4.3517
Belgium,2022,4,0.0,50.8503,4.3517
Belgium,2022,5,1.0,50.8503,4.3517
Belgium,2022,6,0.0,50.8503,4.3517
Belgium,2022,7,2.0,50.8503,4.3517
Belgium,2022,8,2.0,50.8503,4.3517
Belgium,2022,9,2.0,50.8503,4.3517
Belgium,2022,10,11.0,50.8503,4.3517
Belgium,2022,11,14.0,50.8503,4.3517
Belgium,2022,12,17.0,50.8503,4.3517
Belgium,2022,13,7.0,50.8503,4.3517
Belgium,2022,14,6.0,50.8503,4.3517
Belgium,2022,15,1.0,50.8503,4.3517
Belgium,2022,16,0.0,50.8503,4.3517
Belgium,2022,17,0.0,50.8503,4.3517
Belgium,2022,18,0.0,50.8503,4.3517
Belgium,2022,19,0.0,50.8503,4.3517
Belgium,2022,20,0.0,50.8503,4.3517
Belgium,2022,21,0.0,50.8503,4.3517
Belgium,2022,22,1.0,50.8503,4.3517
Belgium,2022,23,0.0,50.8503,4.3517
Belgium,2022,24,0.0,50.8503,4.3517
Belgium,2022,25,0.0,50.8503,4.3517
Belgium,2022,28,0.0,50.8503,4.3517
Belgium,2022,42,0.0,50.8503,4.3517
Belgium,2022,43,1.0,50.8503,4.3517
Belgium,2022,44,0.0,50.8503,4.3517
Belgium,2022,45,0.0,50.8503,4.3517
Belgium,2022,46,0.0,50.8503,4.3517
Belgium,2022,47,3.0,50.8503,4.3517
Belgium,2022,48,4.0,50.8503,4.3517
Belgium,2022,49,2.0,50.8503,4.3517
Belgium,2022,50,12.0,50.8503,4.3517
Belgium,2022,51,18.0,50.8503,4.3517
Belgium,2022,52,13.0,50.8503,4.3517
Belgium,2023,1,12.0,50.8503,4.3517
Belgium,2023,2,7.0,50.8503,4.3517
Belgium,2023,3,7.0,50.8503,4.3517
Belgium,2023,4,3.0,50.8503,4.3517
Belgium,2023,5,9.0,50.8503,4.3517
Belgium,2023,6,5.0,50.8503,4.3517
Belgium,2023,7,2.0,50.8503,4.3517
Belgium,2023,8,5.0,50.8503,4.3517
Belgium,2023,9,0.0,50.8503,4.3517
Belgium,2023,10,5.0,50.8503,4.3517
Belgium,2023,11,4.0,50.8503,4.3517
Belgium,2023,12,4.0,50.8503,4.3517
Belgium,2023,13,0.0,50.8503,4.3517
Belgium,2023,14,2.0,50.8503,4.3517
Belgium,2023,15,0.0,50.8503,4.3517
Belgium,2023,16,0.0,50.8503,4.3517
Belgium,2023,17,0.0,50.8503,4.3517
Belgium,2023,18,0.0,50.8503,4.3517
Belgium,2023,19,0.0,50.8503,4.3517
Belgium,2023,20,0.0,50.8503,4.3517
Belgium,2023,29,0.0,50.8503,4.3517
Belgium,2023,32,0.0,50.8503,4.3517
Belgium,2023,33,0.0,50.8503,4.3517
Belgium,2023,34,0.0,50.8503,4.3517
Belgium,2023,35,0.0,50.8503,4.3517
Belgium,2023,36,0.0,50.8503,4.3517
Belgium,2023,37,0.0,50.8503,4.3517
Belgium,2023,38,0.0,50.8503,4.3517
Belgium,2023,39,0.0,50.8503,4.3517
Belgium,2023,40,0.0,50.8503,4.3517
Belgium,2023,41,0.0,50.8503,4.3517
Belgium,2023,42,0.0,50.8503,4.3517
Belgium,2023,43,0.0,50.8503,4.3517
Belgium,2023,44,0.0,50.8503,4.3517
Belgium,2023,45,0.0,50.8503,4.3517
Belgium,2023,46,1.0,50.8503,4.3517
Belgium,2023,47,1.0,50.8503,4.3517
Belgium,2023,48,0.0,50.8503,4.3517
Belgium,2023,49,6.0,50.8503,4.3517
Belgium,2023,50,9.0,50.8503,4.3517
Belgium,2023,51,11.0,50.8503,4.3517
Belgium,2023,52,11.0,50.8503,4.3517
Belgium,2024,1,10.0,50.8503,4.3517
Belgium,2024,2,7.0,50.8503,4.3517
Belgium,2024,3,10.0,50.8503,4.3517
Belgium,2024,4,27.0,50.8503,4.3517
Belgium,2024,5,15.0,50.8503,4.3517
Belgium,2024,6,14.0,50.8503,4.3517
Belgium,2024,7,11.0,50.8503,4.3517
Belgium,2024,8,13.0,50.8503,4.3517
Belgium,2024,9,4.0,50.8503,4.3517
Belgium,2024,10,3.0,50.8503,4.3517
Belgium,2024,11,3.0,50.8503,4.3517
Belgium,2024,12,1.0,50.8503,4.3517
Belgium,2024,13,4.0,50.8503,4.3517
Belgium,2024,14,0.0,50.8503,4.3517
Belgium,2024,15,0.0,50.8503,4.3517
Belgium,2024,16,0.0,50.8503,4.3517
Belgium,2024,17,2.0,50.8503,4.3517
Belgium,2024,18,0.0,50.8503,4.3517
Belgium,2024,19,0.0,50.8503,4.3517
Belgium,2024,20,0.0,50.8503,4.3517
Belgium,2024,21,0.0,50.8503,4.3517
Belgium,2024,22,0.0,50.8503,4.3517
Belgium,2024,23,0.0,50.8503,4.3517
Belgium,2024,24,0.0,50.8503,4.3517
Belgium,2024,25,0.0,50.8503,4.3517
Belgium,2024,26,0.0,50.8503,4.3517
Belgium,2024,27,0.0,50.8503,4.3517
Belgium,2024,28,0.0,50.8503,4.3517
Belgium,2024,29,0.0,50.8503,4.3517
Belgium,2024,30,0.0,50.8503,4.3517
Belgium,2024,31,0.0,50.8503,4.3517
Belgium,2024,32,0.0,50.8503,4.3517
Belgium,2024,33,0.0,50.8503,4.3517
Belgium,2024,34,0.0,50.8503,4.3517
Belgium,2024,35,0.0,50.8503,4.3517
Belgium,2024,36,0.0,50.8503,4.3517
Belgium,2024,37,0.0,50.8503,4.3517
Belgium,2024,38,0.0,50.8503,4.3517
Belgium,2024,39,0.0,50.8503,4.3517
Belgium,2024,40,1.0,50.8503,4.3517
Belgium,2024,41,0.0,50.8503,4.3517
Belgium,2024,42,0.0,50.8503,4.3517
Belgium,2024,43,1.0,50.8503,4.3517
Belgium,2024,44,0.0,50.8503,4.3517
Belgium,2024,45,0.0,50.8503,4.3517
Belgium,2024,46,0.0,50.8503,4.3517
Belgium,2024,47,1.0,50.8503,4.3517
Belgium,2024,48,4.0,50.8503,4.3517
Belgium,2024,49,0.0,50.8503,4.3517
Belgium,2024,50,10.0,50.8503,4.3517
Belgium,2024,51,11.0,50.8503,4.3517
Belgium,2024,52,7.0,50.8503,4.3517
Belgium,2025,1,5.0,50.8503,4.3517
Belgium,2025,2,11.0,50.8503,4.3517
Belgium,2025,3,26.0,50.8503,4.3517
Belgium,2025,4,24.0,50.8503,4.3517
Belgium,2025,5,26.0,50.8503,4.3517
Belgium,2025,6,19.0,50.8503,4.3517
Belgium,2025,7,15.0,50.8503,4.3517
Belgium,2025,8,18.0,50.8503,4.3517
Belgium,2025,9,11.0,50.8503,4.3517
Belgium,2025,10,11.0,50.8503,4.3517
Belgium,2025,11,9.0,50.8503,4.3517
Belgium,2025,12,2.0,50.8503,4.3517
Belgium,2025,13,1.0,50.8503,4.3517
Belgium,2025,14,8.0,50.8503,4.3517
Belgium,2025,15,3.0,50.8503,4.3517
Belgium,2025,16,2.0,50.8503,4.3517
Belgium,2025,17,0.0,50.8503,4.3517
Belgium,2025,18,2.0,50.8503,4.3517
Belgium,2025,19,0.0,50.8503,4.3517
Belgium,2025,20,0.0,50.8503,4.3517
Belgium,2025,21,1.0,50.8503,4.3517
Belgium,2025,22,0.0,50.8503,4.3517
Belgium,2025,23,0.0,50.8503,4.3517
Belgium,2025,24,0.0,50.8503,4.3517
Belgium,2025,25,0.0,50.8503,4.3517
Belgium,2025,26,0.0,50.8503,4.3517
Belgium,2025,27,0.0,50.8503,4.3517
Belgium,2025,28,0.0,50.8503,4.3517
Belgium,2025,29,0.0,50.8503,4.3517
Belgium,2025,30,0.0,50.8503,4.3517
Belgium,2025,31,0.0,50.8503,4.3517
Belgium,2025,32,0.0,50.8503,4.3517
Belgium,2025,33,0.0,50.8503,4.3517
Belgium,2025,34,1.0,50.8503,4.3517
Belgium,2025,35,0.0,50.8503,4.3517
Belgium,2025,36,0.0,50.8503,4.3517
Belgium,2025,37,0.0,50.8503,4.3517
Belgium,2025,38,1.0,50.8503,4.3517
Belgium,2025,39,0.0,50.8503,4.3517
Belgium,2025,40,0.0,50.8503,4.3517
Belgium,2025,41,0.0,50.8503,4.3517
Belgium,2025,42,0.0,50.8503,4.3517
Belgium,2025,43,0.0,50.8503,4.3517
Belgium,2025,44,0.0,50.8503,4.3517
Belgium,2025,45,0.0,50.8503,4.3517
Belgium,2025,46,0.0,50.8503,4.3517
Belgium,2025,47,0.0,50.8503,4.3517
Belgium,2025,48,1.0,50.8503,4.3517
Belgium,2025,49,2.0,50.8503,4.3517
Belgium,2025,50,7.0,50.8503,4.3517
Belgium,2025,51,4.0,50.8503,4.3517
Belgium,2025,52,9.0,50.8503,4.3517
Belgium,2026,2,1.0,50.8503,4.3517
Belgium,2026,3,9.0,50.8503,4.3517
Belgium,2026,4,9.0,50.8503,4.3517
Belgium,2026,5,16.0,50.8503,4.3517
Belgium,2026,6,17.0,50.8503,4.3517
Belgium,2026,7,14.0,50.8503,4.3517
Belgium,2026,8,12.0,50.8503,4.3517
Belgium,2026,9,6.0,50.8503,4.3517
Belgium,2026,10,2.0,50.8503,4.3517
Bulgaria,2022,4,9.0,42.6977,23.3219
Bulgaria,2022,8,1.0,42.6977,23.3219
Bulgaria,2022,11,3.0,42.6977,23.3219
Bulgaria,2022,12,22.0,42.6977,23.3219
Bulgaria,2022,13,6.0,42.6977,23.3219
Bulgaria,2022,49,9.0,42.6977,23.3219
Bulgaria,2022,50,5.0,42.6977,23.3219
Bulgaria,2022,51,6.0,42.6977,23.3219
Bulgaria,2022,52,1.0,42.6977,23.3219
Bulgaria,2023,1,8.0,42.6977,23.3219
Bulgaria,2023,2,48.0,42.6977,23.3219
Bulgaria,2023,3,164.0,42.6977,23.3219
Bulgaria,2023,4,38.0,42.6977,23.3219
Bulgaria,2023,5,4.0,42.6977,23.3219
Bulgaria,2023,6,3.0,42.6977,23.3219
Bulgaria,2023,7,1.0,42.6977,23.3219
Bulgaria,2023,8,2.0,42.6977,23.3219
Bulgaria,2023,9,5.0,42.6977,23.3219
Bulgaria,2023,10,1.0,42.6977,23.3219
Bulgaria,2023,11,10.0,42.6977,23.3219
Bulgaria,2023,13,13.0,42.6977,23.3219
Bulgaria,2023,31,0.0,42.6977,23.3219
Bulgaria,2023,49,1.0,42.6977,23.3219
Bulgaria,2023,50,6.0,42.6977,23.3219
Bulgaria,2023,51,2.0,42.6977,23.3219
Bulgaria,2024,1,3.0,42.6977,23.3219
Bulgaria,2024,2,65.0,42.6977,23.3219
Bulgaria,2024,3,105.0,42.6977,23.3219
Bulgaria,2024,4,97.0,42.6977,23.3219
Bulgaria,2024,5,38.0,42.6977,23.3219
Bulgaria,2024,6,16.0,42.6977,23.3219
Bulgaria,2024,7,6.0,42.6977,23.3219
Bulgaria,2024,8,10.0,42.6977,23.3219
Bulgaria,2024,13,2.0,42.6977,23.3219
Bulgaria,2024,17,0.0,42.6977,23.3219
Bulgaria,2024,49,6.0,42.6977,23.3219
Bulgaria,2024,50,8.0,42.6977,23.3219
Bulgaria,2024,51,4.0,42.6977,23.3219
Bulgaria,2024,52,0.0,42.6977,23.3219
Bulgaria,2025,1,0.0,42.6977,23.3219
Bulgaria,2025,2,3.0,42.6977,23.3219
Bulgaria,2025,3,35.0,42.6977,23.3219
Bulgaria,2025,4,88.0,42.6977,23.3219
Bulgaria,2025,5,127.0,42.6977,23.3219
Bulgaria,2025,6,42.0,42.6977,23.3219
Bulgaria,2025,7,16.0,42.6977,23.3219
Bulgaria,2025,8,19.0,42.6977,23.3219
Bulgaria,2025,9,2.0,42.6977,23.3219
Bulgaria,2025,10,16.0,42.6977,23.3219
Bulgaria,2025,11,10.0,42.6977,23.3219
Bulgaria,2025,12,7.0,42.6977,23.3219
Bulgaria,2025,14,2.0,42.6977,23.3219
Bulgaria,2025,15,0.0,42.6977,23.3219
Bulgaria,2025,16,0.0,42.6977,23.3219
Bulgaria,2025,17,0.0,42.6977,23.3219
Bulgaria,2025,18,0.0,42.6977,23.3219
Bulgaria,2025,19,0.0,42.6977,23.3219
Bulgaria,2025,20,0.0,42.6977,23.3219
Bulgaria,2025,21,0.0,42.6977,23.3219
Bulgaria,2025,22,0.0,42.6977,23.3219
Bulgaria,2025,23,0.0,42.6977,23.3219
Bulgaria,2025,24,0.0,42.6977,23.3219
Bulgaria,2025,25,0.0,42.6977,23.3219
Bulgaria,2025,26,0.0,42.6977,23.3219
Bulgaria,2025,27,0.0,42.6977,23.3219
Bulgaria,2025,28,0.0,42.6977,23.3219
Bulgaria,2025,29,0.0,42.6977,23.3219
Bulgaria,2025,30,0.0,42.6977,23.3219
Bulgaria,2025,31,0.0,42.6977,23.3219
Bulgaria,2025,32,0.0,42.6977,23.3219
Bulgaria,2025,33,0.0,42.6977,23.3219
Bulgaria,2025,34,0.0,42.6977,23.3219
Bulgaria,2025,35,0.0,42.6977,23.3219
Bulgaria,2025,36,0.0,42.6977,23.3219
Bulgaria,2025,37,0.0,42.6977,23.3219
Bulgaria,2025,38,0.0,42.6977,23.3219
Bulgaria,2025,39,0.0,42.6977,23.3219
Bulgaria,2025,40,0.0,42.6977,23.3219
Bulgaria,2025,41,0.0,42.6977,23.3219
Bulgaria,2025,43,0.0,42.6977,23.3219
Bulgaria,2025,44,0.0,42.6977,23.3219
Bulgaria,2025,45,0.0,42.6977,23.3219
Bulgaria,2025,46,0.0,42.6977,23.3219
Bulgaria,2025,47,0.0,42.6977,23.3219
Bulgaria,2025,48,0.0,42.6977,23.3219
Bulgaria,2025,49,2.0,42.6977,23.3219
Bulgaria,2025,50,2.0,42.6977,23.3219
Bulgaria,2025,51,7.0,42.6977,23.3219
Bulgaria,2025,52,48.0,42.6977,23.3219
Bulgaria,2026,2,0.0,42.6977,23.3219
Bulgaria,2026,3,30.0,42.6977,23.3219
Bulgaria,2026,4,158.0,42.6977,23.3219
Bulgaria,2026,5,151.0,42.6977,23.3219
Bulgaria,2026,6,142.0,42.6977,23.3219
Bulgaria,2026,7,24.0,42.6977,23.3219
Bulgaria,2026,8,4.0,42.6977,23.3219
Bulgaria,2026,9,6.0,42.6977,23.3219
Bulgaria,2026,10,0.0,42.6977,23.3219
Croatia,2021,25,0.0,45.815,15.9819
Croatia,2021,26,0.0,45.815,15.9819
Croatia,2021,27,0.0,45.815,15.9819
Croatia,2021,28,0.0,45.815,15.9819
Croatia,2021,29,0.0,45.815,15.9819
Croatia,2021,30,0.0,45.815,15.9819
Croatia,2021,31,0.0,45.815,15.9819
Croatia,2021,32,0.0,45.815,15.9819
Croatia,2021,33,0.0,45.815,15.9819
Croatia,2021,34,0.0,45.815,15.9819
Croatia,2021,35,0.0,45.815,15.9819
Croatia,2021,36,0.0,45.815,15.9819
Croatia,2021,37,7.0,45.815,15.9819
Croatia,2021,38,6.0,45.815,15.9819
Croatia,2021,39,0.0,45.815,15.9819
Croatia,2021,40,0.0,45.815,15.9819
Croatia,2021,41,0.0,45.815,15.9819
Croatia,2021,42,0.0,45.815,15.9819
Croatia,2021,43,0.0,45.815,15.9819
Croatia,2021,44,0.0,45.815,15.9819
Croatia,2021,45,0.0,45.815,15.9819
Croatia,2021,46,0.0,45.815,15.9819
Croatia,2021,47,0.0,45.815,15.9819
Croatia,2021,48,0.0,45.815,15.9819
Croatia,2021,49,0.0,45.815,15.9819
Croatia,2021,50,0.0,45.815,15.9819
Croatia,2021,51,0.0,45.815,15.9819
Croatia,2021,52,0.0,45.815,15.9819
Croatia,2022,3,0.0,45.815,15.9819
Croatia,2022,4,0.0,45.815,15.9819
Croatia,2022,5,0.0,45.815,15.9819
Croatia,2022,6,1.0,45.815,15.9819
Croatia,2022,7,1.0,45.815,15.9819
Croatia,2022,8,0.0,45.815,15.9819
Croatia,2022,9,3.0,45.815,15.9819
Croatia,2022,10,1.0,45.815,15.9819
Croatia,2022,11,2.0,45.815,15.9819
Croatia,2022,12,2.0,45.815,15.9819
Croatia,2022,14,1.0,45.815,15.9819
Croatia,2022,15,5.0,45.815,15.9819
Croatia,2022,16,0.0,45.815,15.9819
Croatia,2022,17,0.0,45.815,15.9819
Croatia,2022,18,0.0,45.815,15.9819
Croatia,2022,19,0.0,45.815,15.9819
Croatia,2022,20,0.0,45.815,15.9819
Croatia,2022,21,0.0,45.815,15.9819
Croatia,2022,22,0.0,45.815,15.9819
Croatia,2022,23,0.0,45.815,15.9819
Croatia,2022,25,0.0,45.815,15.9819
Croatia,2022,26,0.0,45.815,15.9819
Croatia,2022,27,0.0,45.815,15.9819
Croatia,2022,28,0.0,45.815,15.9819
Croatia,2022,29,0.0,45.815,15.9819
Croatia,2022,30,0.0,45.815,15.9819
Croatia,2022,31,0.0,45.815,15.9819
Croatia,2022,32,0.0,45.815,15.9819
Croatia,2022,33,0.0,45.815,15.9819
Croatia,2022,34,0.0,45.815,15.9819
Croatia,2022,35,0.0,45.815,15.9819
Croatia,2022,36,1.0,45.815,15.9819
Croatia,2022,37,0.0,45.815,15.9819
Croatia,2022,38,0.0,45.815,15.9819
Croatia,2022,39,0.0,45.815,15.9819
Croatia,2022,40,0.0,45.815,15.9819
Croatia,2022,41,0.0,45.815,15.9819
Croatia,2022,42,0.0,45.815,15.9819
Croatia,2022,43,0.0,45.815,15.9819
Croatia,2022,44,0.0,45.815,15.9819
Croatia,2022,45,0.0,45.815,15.9819
Croatia,2022,46,0.0,45.815,15.9819
Croatia,2022,47,0.0,45.815,15.9819
Croatia,2022,48,0.0,45.815,15.9819
Croatia,2022,49,0.0,45.815,15.9819
Croatia,2022,50,0.0,45.815,15.9819
Croatia,2022,51,0.0,45.815,15.9819
Croatia,2022,52,0.0,45.815,15.9819
Croatia,2023,1,0.0,45.815,15.9819
Croatia,2023,2,0.0,45.815,15.9819
Croatia,2023,3,0.0,45.815,15.9819
Croatia,2023,4,0.0,45.815,15.9819
Croatia,2023,5,0.0,45.815,15.9819
Croatia,2023,6,0.0,45.815,15.9819
Croatia,2023,7,0.0,45.815,15.9819
Croatia,2023,8,0.0,45.815,15.9819
Croatia,2023,9,0.0,45.815,15.9819
Croatia,2023,10,0.0,45.815,15.9819
Croatia,2023,11,0.0,45.815,15.9819
Croatia,2023,12,0.0,45.815,15.9819
Croatia,2023,13,0.0,45.815,15.9819
Croatia,2023,14,0.0,45.815,15.9819
Croatia,2023,15,0.0,45.815,15.9819
Croatia,2023,16,0.0,45.815,15.9819
Croatia,2023,17,0.0,45.815,15.9819
Croatia,2023,18,0.0,45.815,15.9819
Croatia,2023,19,0.0,45.815,15.9819
Croatia,2023,20,0.0,45.815,15.9819
Croatia,2023,21,0.0,45.815,15.9819
Croatia,2023,22,0.0,45.815,15.9819
Croatia,2023,23,0.0,45.815,15.9819
Croatia,2023,24,0.0,45.815,15.9819
Croatia,2023,25,0.0,45.815,15.9819
Croatia,2023,26,0.0,45.815,15.9819
Croatia,2023,27,0.0,45.815,15.9819
Croatia,2023,28,0.0,45.815,15.9819
Croatia,2023,29,0.0,45.815,15.9819
Croatia,2023,30,0.0,45.815,15.9819
Croatia,2023,31,0.0,45.815,15.9819
Croatia,2023,32,0.0,45.815,15.9819
Croatia,2023,33,0.0,45.815,15.9819
Croatia,2023,34,0.0,45.815,15.9819
Croatia,2023,35,0.0,45.815,15.9819
Croatia,2023,36,0.0,45.815,15.9819
Croatia,2023,37,0.0,45.815,15.9819
Croatia,2023,38,0.0,45.815,15.9819
Croatia,2023,39,0.0,45.815,15.9819
Croatia,2023,40,0.0,45.815,15.9819
